Reading training examples... 3695 examples, 1135424 tokens, 48 features, 48 classes... done
Iter 249: .........*(NumConst=119, SV=56, CEps=1594.9948, QPEps=44.7324)
Iter 250: .........*(NumConst=117, SV=56, CEps=945.3631, QPEps=29.2650)
Iter 251: .........*(NumConst=117, SV=57, CEps=1019.0813, QPEps=42.9131)
Iter 252: .........*(NumConst=117, SV=55, CEps=822.9691, QPEps=33.9709)
Iter 253: *(NumConst=118, SV=56, CEps=113.9571, QPEps=42.5303)
Iter 254: .........*(NumConst=119, SV=56, CEps=736.9482, QPEps=10.5563)
Iter 255: *(NumConst=119, SV=57, CEps=110.7838, QPEps=24.4893)
Iter 256: *(NumConst=119, SV=54, CEps=77.4840, QPEps=36.9248)
Iter 257: .........*(NumConst=120, SV=54, CEps=728.1249, QPEps=40.7306)
Iter 258: .........*(NumConst=120, SV=53, CEps=718.2944, QPEps=19.9942)
Iter 259: *(NumConst=121, SV=54, CEps=116.3455, QPEps=48.9769)
Iter 260: .........*(NumConst=122, SV=57, CEps=606.9172, QPEps=43.4967)
Iter 261: *(NumConst=123, SV=55, CEps=66.4376, QPEps=17.6554)
Iter 262: .........*(NumConst=124, SV=56, CEps=810.3433, QPEps=40.8508)
Iter 263: *(NumConst=125, SV=56, CEps=104.6006, QPEps=34.9454)
Iter 264: .........*(NumConst=126, SV=56, CEps=609.5584, QPEps=45.3908)
Iter 265: *(NumConst=127, SV=56, CEps=72.4122, QPEps=31.1406)
Iter 266: .........*(NumConst=127, SV=58, CEps=759.4767, QPEps=30.7611)
Iter 267: .........*(NumConst=127, SV=60, CEps=612.9204, QPEps=32.0393)
Iter 268: *(NumConst=128, SV=59, CEps=65.3049, QPEps=14.7610)
Iter 269: .........*(NumConst=129, SV=58, CEps=775.1911, QPEps=19.3301)
Iter 270: .........*(NumConst=129, SV=58, CEps=528.3973, QPEps=39.7230)
Iter 271: *(NumConst=130, SV=57, CEps=104.3952, QPEps=41.1639)
Iter 272: *(NumConst=131, SV=55, CEps=114.4064, QPEps=29.5067)
Iter 273: .........*(NumConst=132, SV=55, CEps=765.0567, QPEps=18.0377)
Iter 274: .........*(NumConst=132, SV=54, CEps=556.2135, QPEps=22.8585)
Iter 275: *(NumConst=133, SV=54, CEps=76.8674, QPEps=33.1197)
Iter 276: *(NumConst=134, SV=54, CEps=81.5717, QPEps=33.6302)
Iter 277: .........*(NumConst=134, SV=55, CEps=480.8436, QPEps=34.1191)
Iter 278: *(NumConst=134, SV=62, CEps=65.4771, QPEps=23.5999)
Iter 279: *(NumConst=134, SV=59, CEps=52.5427, QPEps=24.0849)
Iter 280: .........*(NumConst=134, SV=59, CEps=891.8076, QPEps=49.2745)
Iter 281: .........*(NumConst=134, SV=61, CEps=712.2145, QPEps=18.4029)
Iter 282: .........*(NumConst=135, SV=56, CEps=550.1354, QPEps=28.5937)
Iter 283: *(NumConst=135, SV=59, CEps=77.8767, QPEps=36.0469)
Iter 284: .........*(NumConst=132, SV=61, CEps=455.3428, QPEps=47.0188)
Iter 285: *(NumConst=128, SV=61, CEps=65.0919, QPEps=25.5395)
Iter 286: *(NumConst=129, SV=59, CEps=46.9697, QPEps=19.4961)
Iter 287: *(NumConst=130, SV=60, CEps=50.3238, QPEps=18.3630)
Iter 288: *(NumConst=130, SV=58, CEps=50.8607, QPEps=21.2757)
Iter 289: .........*(NumConst=128, SV=61, CEps=947.9031, QPEps=48.7011)
Iter 290: .........*(NumConst=127, SV=59, CEps=828.8265, QPEps=35.1868)
Iter 291: .........*(NumConst=124, SV=60, CEps=600.5693, QPEps=35.5429)
Iter 292: *(NumConst=123, SV=54, CEps=114.1301, QPEps=46.8705)
Iter 293: .........*(NumConst=122, SV=54, CEps=570.1100, QPEps=47.9326)
Iter 294: *(NumConst=121, SV=53, CEps=136.7002, QPEps=23.6966)
Iter 295: .........*(NumConst=122, SV=54, CEps=482.0044, QPEps=45.1049)
Iter 296: .........*(NumConst=123, SV=58, CEps=416.3335, QPEps=30.7676)
Iter 297: *(NumConst=121, SV=57, CEps=81.5711, QPEps=22.7616)
Iter 298: *(NumConst=120, SV=59, CEps=71.3964, QPEps=30.8996)
Iter 299: *(NumConst=121, SV=57, CEps=69.6507, QPEps=34.3588)
Iter 300: .........*(NumConst=120, SV=59, CEps=473.2434, QPEps=35.6252)
Iter 301: *(NumConst=120, SV=57, CEps=61.7899, QPEps=23.2364)
Iter 302: .........*(NumConst=120, SV=55, CEps=715.9875, QPEps=36.4646)
Iter 303: .........*(NumConst=121, SV=56, CEps=427.4617, QPEps=19.0911)
Iter 304: *(NumConst=122, SV=58, CEps=66.7656, QPEps=30.5881)
Iter 305: .........*(NumConst=123, SV=57, CEps=618.7569, QPEps=48.4773)
Iter 306: .........*(NumConst=123, SV=56, CEps=383.5200, QPEps=28.3663)
Iter 307: *(NumConst=124, SV=57, CEps=105.3418, QPEps=47.6289)
Iter 308: *(NumConst=125, SV=60, CEps=75.8669, QPEps=29.8925)
Iter 309: *(NumConst=126, SV=63, CEps=67.4820, QPEps=29.1693)
Iter 310: *(NumConst=125, SV=64, CEps=69.4120, QPEps=24.6452)
Iter 311: *(NumConst=126, SV=64, CEps=39.1598, QPEps=17.0775)
Iter 312: .........*(NumConst=127, SV=65, CEps=1328.5675, QPEps=28.3695)
Iter 313: .........*(NumConst=128, SV=64, CEps=937.4060, QPEps=43.4492)
Iter 314: .........*(NumConst=129, SV=65, CEps=809.5991, QPEps=16.9433)
Iter 315: .........*(NumConst=130, SV=63, CEps=611.1866, QPEps=14.8323)
Iter 316: .........*(NumConst=131, SV=66, CEps=519.9327, QPEps=44.5250)
Iter 317: *(NumConst=131, SV=62, CEps=58.7682, QPEps=26.7834)
Iter 318: .........*(NumConst=131, SV=61, CEps=641.8082, QPEps=19.6959)
Iter 319: .........*(NumConst=131, SV=62, CEps=579.6397, QPEps=49.7445)
Iter 320: .........*(NumConst=131, SV=64, CEps=539.2411, QPEps=14.0976)
Iter 321: .........*(NumConst=129, SV=62, CEps=417.8493, QPEps=42.3098)
Iter 322: *(NumConst=130, SV=57, CEps=68.2221, QPEps=22.8945)
Iter 323: .........*(NumConst=130, SV=58, CEps=507.8012, QPEps=30.2391)
Iter 324: .........*(NumConst=130, SV=61, CEps=381.8369, QPEps=28.2711)
Iter 325: *(NumConst=131, SV=58, CEps=78.4471, QPEps=29.8035)
Iter 326: *(NumConst=132, SV=58, CEps=62.3461, QPEps=30.7417)
Iter 327: *(NumConst=132, SV=61, CEps=47.9500, QPEps=20.8555)
Iter 328: *(NumConst=128, SV=65, CEps=46.1510, QPEps=18.1657)
Iter 329: *(NumConst=129, SV=63, CEps=61.2200, QPEps=22.3865)
Iter 330: .........*(NumConst=129, SV=63, CEps=524.0777, QPEps=46.1158)
Iter 331: .........*(NumConst=129, SV=64, CEps=403.8069, QPEps=32.5253)
Iter 332: *(NumConst=130, SV=61, CEps=52.8410, QPEps=25.8555)
Iter 333: .........*(NumConst=131, SV=61, CEps=475.3783, QPEps=38.9116)
Iter 334: .........*(NumConst=132, SV=62, CEps=363.8886, QPEps=17.3926)
Iter 335: *(NumConst=133, SV=62, CEps=83.3151, QPEps=38.4982)
Iter 336: *(NumConst=134, SV=64, CEps=57.4837, QPEps=22.6074)
Iter 337: *(NumConst=135, SV=65, CEps=49.1126, QPEps=18.2281)
Iter 338: *(NumConst=133, SV=67, CEps=36.9088, QPEps=17.3867)
