Reading training examples... 3695 examples, 1135424 tokens, 48 features, 48 classes... done
Iter 249: .........*(NumConst=119, SV=57, CEps=1594.9948, QPEps=41.0174)
Iter 250: .........*(NumConst=117, SV=57, CEps=997.8749, QPEps=15.9201)
Iter 251: .........*(NumConst=117, SV=56, CEps=948.5655, QPEps=17.4719)
Iter 252: .........*(NumConst=117, SV=56, CEps=916.7246, QPEps=28.3079)
Iter 253: *(NumConst=118, SV=59, CEps=157.9176, QPEps=23.4947)
Iter 254: .........*(NumConst=119, SV=59, CEps=839.4980, QPEps=42.0452)
Iter 255: .........*(NumConst=119, SV=60, CEps=693.9141, QPEps=40.1510)
Iter 256: *(NumConst=119, SV=63, CEps=116.5523, QPEps=31.7056)
Iter 257: *(NumConst=120, SV=63, CEps=170.4562, QPEps=30.9336)
Iter 258: .........*(NumConst=120, SV=59, CEps=1622.6563, QPEps=44.2148)
Iter 259: .........*(NumConst=121, SV=59, CEps=1155.3604, QPEps=43.8088)
Iter 260: .........*(NumConst=122, SV=58, CEps=978.5987, QPEps=26.2736)
Iter 261: *(NumConst=123, SV=56, CEps=120.8975, QPEps=40.0547)
Iter 262: .........*(NumConst=124, SV=57, CEps=1009.9810, QPEps=16.3280)
Iter 263: .........*(NumConst=125, SV=58, CEps=715.7646, QPEps=15.6492)
Iter 264: *(NumConst=126, SV=61, CEps=166.3315, QPEps=43.7587)
Iter 265: .........*(NumConst=127, SV=63, CEps=1189.6838, QPEps=41.0429)
Iter 266: .........*(NumConst=127, SV=61, CEps=1006.4310, QPEps=42.2949)
Iter 267: .........*(NumConst=127, SV=62, CEps=903.4057, QPEps=49.8634)
Iter 268: *(NumConst=128, SV=58, CEps=124.4319, QPEps=48.9317)
Iter 269: .........*(NumConst=129, SV=57, CEps=851.6884, QPEps=37.6124)
Iter 270: .........*(NumConst=129, SV=60, CEps=668.5170, QPEps=46.6888)
Iter 271: *(NumConst=130, SV=61, CEps=149.5751, QPEps=28.4651)
Iter 272: *(NumConst=131, SV=62, CEps=98.2185, QPEps=37.4281)
Iter 273: .........*(NumConst=132, SV=64, CEps=1567.2446, QPEps=34.8905)
Iter 274: .........*(NumConst=132, SV=62, CEps=1279.2817, QPEps=33.6821)
Iter 275: .........*(NumConst=133, SV=60, CEps=1042.0434, QPEps=42.8789)
Iter 276: .........*(NumConst=134, SV=60, CEps=940.2635, QPEps=45.1962)
Iter 277: .........*(NumConst=134, SV=62, CEps=748.5353, QPEps=23.7645)
Iter 278: *(NumConst=134, SV=59, CEps=85.4810, QPEps=26.1471)
Iter 279: *(NumConst=133, SV=58, CEps=98.5166, QPEps=34.8985)
Iter 280: .........*(NumConst=133, SV=58, CEps=759.1008, QPEps=24.4337)
Iter 281: .........*(NumConst=133, SV=60, CEps=537.5002, QPEps=41.3450)
Iter 282: *(NumConst=134, SV=64, CEps=80.0373, QPEps=26.9693)
Iter 283: *(NumConst=134, SV=60, CEps=70.2483, QPEps=21.6310)
Iter 284: .........*(NumConst=132, SV=58, CEps=923.3134, QPEps=39.9901)
Iter 285: .........*(NumConst=129, SV=60, CEps=583.5168, QPEps=42.3459)
Iter 286: *(NumConst=130, SV=60, CEps=93.9409, QPEps=26.7830)
Iter 287: *(NumConst=131, SV=63, CEps=93.2353, QPEps=44.8077)
Iter 288: .........*(NumConst=131, SV=63, CEps=1140.4540, QPEps=35.6210)
Iter 289: .........*(NumConst=131, SV=63, CEps=705.2192, QPEps=33.0419)
Iter 290: *(NumConst=130, SV=60, CEps=81.7746, QPEps=28.8979)
Iter 291: .........*(NumConst=125, SV=61, CEps=638.2832, QPEps=34.6374)
Iter 292: .........*(NumConst=125, SV=61, CEps=480.8249, QPEps=26.6076)
Iter 293: *(NumConst=126, SV=60, CEps=94.8672, QPEps=44.5541)
Iter 294: *(NumConst=126, SV=75, CEps=62.8614, QPEps=30.8734)
Iter 295: *(NumConst=127, SV=73, CEps=157.3215, QPEps=29.0359)
Iter 296: *(NumConst=128, SV=71, CEps=78.2480, QPEps=28.5187)
Iter 297: *(NumConst=126, SV=70, CEps=93.5901, QPEps=18.1863)
Iter 298: *(NumConst=126, SV=65, CEps=49.8224, QPEps=17.9160)
Iter 299: .........*(NumConst=126, SV=65, CEps=1447.4853, QPEps=39.0915)
Iter 300: .........*(NumConst=127, SV=65, CEps=1016.1876, QPEps=30.6518)
Iter 301: .........*(NumConst=128, SV=63, CEps=741.2232, QPEps=26.5229)
Iter 302: .........*(NumConst=129, SV=67, CEps=609.5945, QPEps=23.7324)
Iter 303: *(NumConst=130, SV=64, CEps=119.5097, QPEps=43.5650)
Iter 304: .........*(NumConst=131, SV=66, CEps=655.7778, QPEps=32.7509)
Iter 305: .........*(NumConst=132, SV=66, CEps=861.1092, QPEps=45.1955)
Iter 306: .........*(NumConst=132, SV=66, CEps=618.6497, QPEps=42.1445)
Iter 307: .........*(NumConst=132, SV=68, CEps=656.0364, QPEps=44.4841)
Iter 308: .........*(NumConst=133, SV=69, CEps=514.1971, QPEps=39.8200)
Iter 309: *(NumConst=133, SV=68, CEps=108.6072, QPEps=49.2770)
Iter 310: *(NumConst=132, SV=67, CEps=78.2742, QPEps=33.4900)
Iter 311: *(NumConst=133, SV=69, CEps=53.0870, QPEps=25.2607)
Iter 312: *(NumConst=134, SV=68, CEps=54.5766, QPEps=21.0646)
Iter 313: .........*(NumConst=135, SV=68, CEps=840.1522, QPEps=22.0302)
Iter 314: .........*(NumConst=136, SV=67, CEps=792.7735, QPEps=21.6405)
Iter 315: .........*(NumConst=136, SV=69, CEps=753.7038, QPEps=49.5250)
Iter 316: .........*(NumConst=136, SV=65, CEps=613.7841, QPEps=32.8045)
Iter 317: .........*(NumConst=137, SV=67, CEps=508.2451, QPEps=44.2429)
Iter 318: *(NumConst=138, SV=65, CEps=92.6686, QPEps=40.1926)
Iter 319: *(NumConst=139, SV=68, CEps=54.5309, QPEps=15.4974)
Iter 320: .........*(NumConst=138, SV=67, CEps=490.5104, QPEps=38.0314)
Iter 321: .........*(NumConst=135, SV=65, CEps=407.0148, QPEps=38.2258)
Iter 322: *(NumConst=136, SV=63, CEps=58.3966, QPEps=28.5154)
Iter 323: .........*(NumConst=136, SV=64, CEps=452.4820, QPEps=28.1465)
Iter 324: *(NumConst=135, SV=64, CEps=69.1704, QPEps=30.3114)
Iter 325: .........*(NumConst=135, SV=65, CEps=366.1053, QPEps=47.6207)
Iter 326: *(NumConst=135, SV=69, CEps=71.5193, QPEps=24.0198)
Iter 327: *(NumConst=133, SV=65, CEps=86.1239, QPEps=27.2796)
Iter 328: *(NumConst=134, SV=69, CEps=54.7037, QPEps=24.6776)
Iter 329: *(NumConst=135, SV=69, CEps=47.5604, QPEps=23.5854)
Iter 330: .........*(NumConst=134, SV=69, CEps=944.3462, QPEps=31.1402)
Iter 331: .........*(NumConst=135, SV=69, CEps=646.9692, QPEps=18.3607)
Iter 332: .........*(NumConst=133, SV=69, CEps=447.6077, QPEps=30.2499)
Iter 333: *(NumConst=134, SV=68, CEps=64.2857, QPEps=29.9386)
Iter 334: .........*(NumConst=135, SV=68, CEps=458.9189, QPEps=36.8508)
Iter 335: *(NumConst=135, SV=68, CEps=62.4805, QPEps=27.8688)
Iter 336: *(NumConst=136, SV=72, CEps=49.6877, QPEps=22.6937)
Iter 337: .........*(NumConst=137, SV=71, CEps=644.4512, QPEps=44.2739)
