Reading training examples... 3695 examples, 1135424 tokens, 48 features, 48 classes... done
Iter 250: .........*(NumConst=114, SV=52, CEps=542.0741, QPEps=23.4895)
Iter 251: .........*(NumConst=112, SV=52, CEps=353.7444, QPEps=32.6629)
Iter 252: *(NumConst=112, SV=52, CEps=66.0549, QPEps=27.2763)
Iter 253: *(NumConst=113, SV=51, CEps=54.7484, QPEps=23.2129)
Iter 254: *(NumConst=114, SV=47, CEps=51.0083, QPEps=21.8681)
Iter 255: .........*(NumConst=113, SV=47, CEps=383.8792, QPEps=24.6171)
Iter 256: *(NumConst=112, SV=47, CEps=49.6569, QPEps=19.2755)
Iter 257: .........*(NumConst=111, SV=48, CEps=321.4266, QPEps=30.6546)
Iter 258: *(NumConst=111, SV=58, CEps=51.5871, QPEps=15.9557)
Iter 259: *(NumConst=112, SV=53, CEps=118.6210, QPEps=16.8585)
Iter 260: *(NumConst=113, SV=61, CEps=56.1870, QPEps=15.1159)
Iter 261: *(NumConst=114, SV=57, CEps=35.5160, QPEps=14.3185)
Iter 262: .........*(NumConst=115, SV=57, CEps=636.8724, QPEps=12.0657)
Iter 263: .........*(NumConst=116, SV=55, CEps=426.7065, QPEps=42.3364)
Iter 264: *(NumConst=116, SV=50, CEps=43.1695, QPEps=16.2483)
Iter 265: .........*(NumConst=117, SV=51, CEps=344.4526, QPEps=21.0336)
Iter 266: *(NumConst=118, SV=58, CEps=53.3274, QPEps=23.1633)
Iter 267: *(NumConst=117, SV=54, CEps=59.9724, QPEps=19.6272)
Iter 268: .........*(NumConst=118, SV=55, CEps=413.6524, QPEps=29.8198)
Iter 269: *(NumConst=119, SV=53, CEps=69.1438, QPEps=32.5437)
Iter 270: .........*(NumConst=120, SV=52, CEps=485.3528, QPEps=32.4541)
Iter 271: .........*(NumConst=119, SV=53, CEps=363.6712, QPEps=33.2342)
Iter 272: .........*(NumConst=118, SV=54, CEps=283.5589, QPEps=35.2055)
Iter 273: *(NumConst=117, SV=57, CEps=89.4565, QPEps=22.3618)
Iter 274: *(NumConst=116, SV=55, CEps=82.9878, QPEps=35.2596)
Iter 275: *(NumConst=116, SV=55, CEps=60.5241, QPEps=27.0361)
Iter 276: *(NumConst=117, SV=61, CEps=58.9286, QPEps=26.1479)
Iter 277: *(NumConst=117, SV=64, CEps=32.8653, QPEps=15.2934)
Iter 278: *(NumConst=118, SV=60, CEps=80.7109, QPEps=16.1811)
Iter 279: *(NumConst=119, SV=59, CEps=31.7277, QPEps=9.3364)
Iter 280: .........*(NumConst=120, SV=62, CEps=1025.9594, QPEps=44.2217)
Iter 281: .........*(NumConst=120, SV=58, CEps=734.0722, QPEps=44.6171)
Iter 282: .........*(NumConst=121, SV=64, CEps=704.3189, QPEps=49.4387)
Iter 283: .........*(NumConst=121, SV=63, CEps=502.9217, QPEps=23.5323)
Iter 284: .........*(NumConst=121, SV=63, CEps=449.0720, QPEps=19.8051)
Iter 285: *(NumConst=121, SV=62, CEps=45.2836, QPEps=14.9734)
Iter 286: .........*(NumConst=120, SV=62, CEps=418.4033, QPEps=35.0360)
Iter 287: .........*(NumConst=121, SV=63, CEps=307.0839, QPEps=39.7464)
Iter 288: *(NumConst=122, SV=63, CEps=56.3045, QPEps=19.6975)
Iter 289: *(NumConst=123, SV=65, CEps=60.2636, QPEps=24.3646)
Iter 290: *(NumConst=123, SV=63, CEps=39.1327, QPEps=18.2489)
Iter 291: *(NumConst=123, SV=60, CEps=42.2287, QPEps=17.7070)
Iter 292: *(NumConst=122, SV=59, CEps=32.3206, QPEps=14.6170)
Iter 293: .........*(NumConst=123, SV=60, CEps=446.5557, QPEps=26.2410)
Iter 294: .........*(NumConst=122, SV=63, CEps=347.2747, QPEps=37.5715)
Iter 295: .........*(NumConst=123, SV=64, CEps=340.1034, QPEps=44.0794)
Iter 296: *(NumConst=124, SV=62, CEps=61.6900, QPEps=22.1530)
Iter 297: .........*(NumConst=125, SV=68, CEps=285.5721, QPEps=43.4071)
Iter 298: *(NumConst=126, SV=64, CEps=58.1920, QPEps=28.7005)
Iter 299: *(NumConst=126, SV=64, CEps=86.1307, QPEps=25.4448)
Iter 300: *(NumConst=126, SV=64, CEps=43.2503, QPEps=16.9693)
Iter 301: *(NumConst=126, SV=62, CEps=56.3014, QPEps=14.9628)
Iter 302: *(NumConst=127, SV=68, CEps=37.0698, QPEps=15.6909)
Iter 303: .........*(NumConst=127, SV=71, CEps=778.9715, QPEps=38.7535)
Iter 304: .........*(NumConst=127, SV=68, CEps=622.8822, QPEps=48.9711)
Iter 305: .........*(NumConst=128, SV=73, CEps=436.5972, QPEps=30.2015)
Iter 306: .........*(NumConst=129, SV=72, CEps=373.7989, QPEps=36.0525)
Iter 307: *(NumConst=129, SV=68, CEps=39.3112, QPEps=17.7806)
Iter 308: *(NumConst=130, SV=68, CEps=42.6535, QPEps=10.8881)
Iter 309: .........*(NumConst=131, SV=69, CEps=353.5884, QPEps=47.8259)
Iter 310: *(NumConst=130, SV=67, CEps=41.4337, QPEps=16.4657)
Iter 311: .........*(NumConst=131, SV=69, CEps=322.3211, QPEps=35.2273)
Iter 312: *(NumConst=132, SV=70, CEps=48.4007, QPEps=11.6046)
Iter 313: *(NumConst=132, SV=70, CEps=40.8141, QPEps=15.2056)
Iter 314: .........*(NumConst=133, SV=71, CEps=371.9773, QPEps=46.0376)
Iter 315: *(NumConst=133, SV=71, CEps=51.2462, QPEps=23.0017)
Iter 316: .........*(NumConst=131, SV=71, CEps=306.2150, QPEps=28.2199)
Iter 317: *(NumConst=132, SV=70, CEps=58.2478, QPEps=20.1261)
Iter 318: *(NumConst=130, SV=73, CEps=32.8094, QPEps=16.2415)
Iter 319: .........*(NumConst=131, SV=73, CEps=486.1226, QPEps=41.5301)
Iter 320: .........*(NumConst=132, SV=74, CEps=359.1633, QPEps=48.1472)
Iter 321: .........*(NumConst=132, SV=76, CEps=296.5698, QPEps=48.6559)
Iter 322: *(NumConst=130, SV=73, CEps=49.9091, QPEps=21.0547)
Iter 323: *(NumConst=129, SV=72, CEps=38.3352, QPEps=19.0363)
Iter 324: *(NumConst=129, SV=69, CEps=29.9151, QPEps=14.8923)
Iter 325: *(NumConst=130, SV=72, CEps=68.4872, QPEps=14.1940)
Iter 326: .........*(NumConst=130, SV=71, CEps=539.9094, QPEps=33.3128)
Iter 327: .........*(NumConst=128, SV=72, CEps=366.9018, QPEps=23.3588)
Iter 328: *(NumConst=127, SV=69, CEps=37.2135, QPEps=10.9477)
Iter 329: .........*(NumConst=127, SV=72, CEps=313.1647, QPEps=48.6890)
Iter 330: *(NumConst=126, SV=73, CEps=46.8202, QPEps=13.1674)
Iter 331: *(NumConst=127, SV=72, CEps=32.2178, QPEps=14.0644)
Iter 332: .........*(NumConst=128, SV=72, CEps=398.8903, QPEps=17.5333)
Iter 333: .........*(NumConst=128, SV=73, CEps=295.1884, QPEps=28.0659)
Iter 334: *(NumConst=127, SV=72, CEps=49.7353, QPEps=19.7114)
Iter 335: *(NumConst=128, SV=75, CEps=30.9347, QPEps=14.5495)
Iter 336: *(NumConst=129, SV=68, CEps=33.2617, QPEps=14.0910)
Iter 337: .........*(NumConst=130, SV=70, CEps=638.0521, QPEps=45.9620)
Iter 338: .........*(NumConst=131, SV=70, CEps=420.2963, QPEps=31.1787)
